Allowed Value to Be Mapped,Allowed Value as Sent to Channel
Marketplace Categories > Automotive > Mechanics Tools > Brake Rewind Caliper Kits,PIM_13309
Marketplace Categories > Automotive > Mechanics Tools > Brake Rewind Caliper Tools,PIM_13310
Marketplace Categories > Automotive > Mechanics Tools > Brake Spring Washer Tools,PIM_16094
Marketplace Categories > Automotive > Mechanics Tools > Bush & Bearing Removal Tool Sets,PIM_15848
Marketplace Categories > Automotive > Mechanics Tools > Clutch Alignment Tool Sets,PIM_15855
Marketplace Categories > Automotive > Mechanics Tools > Clutch Alignment Tools,PIM_15856
Marketplace Categories > Automotive > Mechanics Tools > Clutch Wrenches,PIM_15858
Marketplace Categories > Automotive > Mechanics Tools > Cross Wheel Wrenches,PIM_15319
Marketplace Categories > Automotive > Mechanics Tools > Drain Plug Key Sets,PIM_13311
Marketplace Categories > Automotive > Mechanics Tools > Exhaust Spring Clamp Removal Tools,PIM_14681
Marketplace Categories > Automotive > Mechanics Tools > Feeler Gauges,PIM_13312
Marketplace Categories > Automotive > Mechanics Tools > Fuel Line Disconnect Tool Sets,PIM_15852
Marketplace Categories > Automotive > Mechanics Tools > Fuel Line Pliers,PIM_15853
Marketplace Categories > Automotive > Mechanics Tools > Gasket Scrapers,PIM_13313
Marketplace Categories > Automotive > Mechanics Tools > Gear Pullers,PIM_13314
Marketplace Categories > Automotive > Mechanics Tools > Hand Nut Drivers (Mixed Sizes),PIM_13315
Marketplace Categories > Automotive > Mechanics Tools > Hand Nut Drivers (Single Sizes),PIM_13316
Marketplace Categories > Automotive > Mechanics Tools > HT Lead Spark Testers,PIM_13317
Marketplace Categories > Automotive > Mechanics Tools > Magnetic Pick-Up Tools,PIM_13318
Marketplace Categories > Automotive > Mechanics Tools > Magnetic Trays,PIM_13319
Marketplace Categories > Automotive > Mechanics Tools > Manifold Gauge Sets,PIM_15854
Marketplace Categories > Automotive > Mechanics Tools > Oil Draining Pans,PIM_13320
Marketplace Categories > Automotive > Mechanics Tools > Oil Filter Pliers,PIM_13321
Marketplace Categories > Automotive > Mechanics Tools > Oil Filter Strap Wrenches,PIM_13322
Marketplace Categories > Automotive > Mechanics Tools > Refractometers,PIM_14688
Marketplace Categories > Automotive > Mechanics Tools > Ring Compressors,PIM_14687
Marketplace Categories > Automotive > Mechanics Tools > Servicing Tool Sets,PIM_13323
Marketplace Categories > Automotive > Mechanics Tools > Socket Sets with Handles (Mixed Sizes),PIM_15294
Marketplace Categories > Automotive > Mechanics Tools > Spring Compressor Kits,PIM_13324
Marketplace Categories > Automotive > Mechanics Tools > Stud Extractors Kits,PIM_13325
Marketplace Categories > Automotive > Mechanics Tools > Tyre Levers,PIM_13326
Marketplace Categories > Automotive > Mechanics Tools > Valve Spring Compressors,PIM_16093
Marketplace Categories > Automotive > Mechanics Tools > Wheel Nut Sockets (Mixed Sizes),PIM_13327
Marketplace Categories > Automotive > Mechanics Tools > Windshield Wiper Arm Removal Tools,PIM_15846
Marketplace Categories > Automotive > Mechanics Tools > Windshield Wiper Arms,PIM_15851
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Automotive Lubricants",PIM_13289
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Automotive Radiator Sealants",PIM_14566
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Brake Cleaners",PIM_13290
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Brake Fluid",PIM_13908
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > De-Icers",PIM_13291
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Deionised Water",PIM_13907
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Fuel Additives",PIM_13292
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Oil Additives & Treatments",PIM_13916
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Power Steering Fluids",PIM_14334
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Screenwash",PIM_13294
"Marketplace Categories > Automotive > Oils, Additives & Lubricants > Vehicle Anti-freeze & Coolant Additives",PIM_13930
Marketplace Categories > Automotive > Sundries > Headlamp Adjusters,PIM_13433
Marketplace Categories > Automotive > Sundries > Windscreen Scrapers,PIM_13434
Marketplace Categories > Automotive > Trailers & Towing > Manual Winches,PIM_14674
Marketplace Categories > Automotive > Trailers & Towing > Tow Bars,PIM_13328
Marketplace Categories > Automotive > Trailers & Towing > Tow Hitches,PIM_13329
Marketplace Categories > Automotive > Trailers & Towing > Tow Ropes & Straps,PIM_14152
Marketplace Categories > Automotive > Trailers & Towing > Tow Steps,PIM_13330
Marketplace Categories > Automotive > Trailers & Towing > Trailer Board Plugs & Sockets,PIM_13331
Marketplace Categories > Automotive > Trailers & Towing > Trailer Boards,PIM_13332
Marketplace Categories > Automotive > Trailers & Towing > Trailer Covers,PIM_13333
Marketplace Categories > Automotive > Trailers & Towing > Trailer Dollies (Battery-Powered),PIM_16205
Marketplace Categories > Automotive > Trailers & Towing > Trailer Dollies (Manual),PIM_16204
Marketplace Categories > Automotive > Trailers & Towing > Trailer Hitch & Coupling Locks,PIM_13334
Marketplace Categories > Automotive > Trailers & Towing > Trailer Jockey Wheels,PIM_13335
Marketplace Categories > Automotive > Trailers & Towing > Trailer Ladder Racks,PIM_13336
Marketplace Categories > Automotive > Trailers & Towing > Trailer Spare Wheels,PIM_13337
Marketplace Categories > Automotive > Trailers & Towing > Trailer Wheel Clamps,PIM_13338
Marketplace Categories > Automotive > Trailers & Towing > Trailer Wheel Fixing Kits,PIM_13339
Marketplace Categories > Automotive > Trailers & Towing > Trailers,PIM_13340
Marketplace Categories > Automotive > Trailers & Towing > Vehicle Winches (Electric),PIM_13931
Marketplace Categories > Automotive > Tyre & Wheel Tools > Foot Pumps,PIM_13341
Marketplace Categories > Automotive > Tyre & Wheel Tools > Powered Tyre Inflators & Compressors,PIM_13342
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre & Rim Stands,PIM_15843
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre Inflator Valve Adaptors,PIM_15367
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre Pressure & Tread Gauges,PIM_13343
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre Puncture Repair & Inflators,PIM_13344
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre Valve Caps,PIM_15842
Marketplace Categories > Automotive > Tyre & Wheel Tools > Tyre Valve Extensions,PIM_15841
Marketplace Categories > Automotive > Tyre & Wheel Tools > Wheel Dollies & Skates,PIM_15888
Marketplace Categories > Automotive > Tyre & Wheel Tools > Wheel Studs,PIM_15840
Marketplace Categories > Automotive > Valeting > Car Vacuum Cleaners,PIM_13346
Marketplace Categories > Automotive > Valeting > Cloths & Leathers,PIM_13347
Marketplace Categories > Automotive > Valeting > Flexi Blades,PIM_13348
Marketplace Categories > Automotive > Valeting > Sponges,PIM_13349
Marketplace Categories > Automotive > Valeting > Upholstery Removal Tool Kits,PIM_14673
Marketplace Categories > Automotive > Valeting > Upholstery Removal Tools,PIM_14672
Marketplace Categories > Automotive > Valeting > Vehicle Cleaning Kits,PIM_13345
Marketplace Categories > Automotive > Valeting > Waxes & Shampoos,PIM_13350
Marketplace Categories > Automotive > Valeting > Wheel Brushes,PIM_13351
Marketplace Categories > Automotive > Valeting > Wheel Sprayers,PIM_13352
Marketplace Categories > Automotive > Vehicle Accessories > Automotive Key Covers,PIM_15871
Marketplace Categories > Automotive > Vehicle Accessories > Beacon Brackets,PIM_13353
Marketplace Categories > Automotive > Vehicle Accessories > Car Bins,PIM_15865
Marketplace Categories > Automotive > Vehicle Accessories > Car Boot Liners,PIM_15863
Marketplace Categories > Automotive > Vehicle Accessories > Car Boot Mats,PIM_13354
Marketplace Categories > Automotive > Vehicle Accessories > Car Boot Organisers,PIM_15864
Marketplace Categories > Automotive > Vehicle Accessories > Car Mesh Bags,PIM_15862
Marketplace Categories > Automotive > Vehicle Accessories > Car Rearseat Monitoring Mirrors,PIM_15345
Marketplace Categories > Automotive > Vehicle Accessories > Children's Sun Shades,PIM_15832
Marketplace Categories > Automotive > Vehicle Accessories > Convertible Wind Stops & Deflectors,PIM_15873
Marketplace Categories > Automotive > Vehicle Accessories > Cup Holder Ash Trays,PIM_15323
Marketplace Categories > Automotive > Vehicle Accessories > Dash Cameras (Battery-Powered),PIM_15835
Marketplace Categories > Automotive > Vehicle Accessories > Hanging Air Fresheners,PIM_15868
Marketplace Categories > Automotive > Vehicle Accessories > Headlight Repair Kits,PIM_13355
Marketplace Categories > Automotive > Vehicle Accessories > In-Vehicle Cup Holders,PIM_15343
Marketplace Categories > Automotive > Vehicle Accessories > In-Vehicle Storage Organisers,PIM_15344
Marketplace Categories > Automotive > Vehicle Accessories > Parking Disc Holders & Covers,PIM_15882
Marketplace Categories > Automotive > Vehicle Accessories > Rearview Mirror Ornaments,PIM_15879
Marketplace Categories > Automotive > Vehicle Accessories > Registration Plate Fitting Kits,PIM_15876
Marketplace Categories > Automotive > Vehicle Accessories > Registration Plate Holders,PIM_15348
Marketplace Categories > Automotive > Vehicle Accessories > Ring Sets,PIM_13356
Marketplace Categories > Automotive > Vehicle Accessories > Safety Flags,PIM_15839
Marketplace Categories > Automotive > Vehicle Accessories > Spring Sets,PIM_13357
Marketplace Categories > Automotive > Vehicle Accessories > Steering Wheel Locks,PIM_13358
Marketplace Categories > Automotive > Vehicle Accessories > Tinted Window Film,PIM_15872
Marketplace Categories > Automotive > Vehicle Accessories > Trailer Spare Wheel Holders,PIM_15305
Marketplace Categories > Automotive > Vehicle Accessories > Travel Kits,PIM_13359
Marketplace Categories > Automotive > Vehicle Accessories > Travel Play Trays,PIM_15833
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Battery Isolators,PIM_15564
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Blind Spot Mirrors,PIM_15346
Marketplace Categories > Automotive > Vehicle Accessories > Vehicle Bluetooth Adaptors,PIM_15347
